"","ID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con"
"18051","phase_016_subj_4","Male","SRET","EW_formal","friend","Negative","morality","下流","","","","f","no","643","","friend_Negative_morality"
"18052","phase_016_subj_4","Male","SRET","EW_formal","friend","Negative","morality","恶劣","","","","f","no","600","","friend_Negative_morality"
"18053","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","不端","","",NA,"f","friend","857",NA,"_Negative_morality"
"18054","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","果断","","","old","3","old","834","1","friend_Positive_ability"
"18055","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","果断","","","friend","j","self","907","0","_Positive_ability"
"18056","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","差生","","","new","1","new","2002","1","NA_Negative_ability"
"18057","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","贪腐","","","old","3","old","2342","1","self_Negative_morality"
"18058","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","贪腐","","","self","f","friend","249","0","_Negative_morality"
"18059","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","无耻","","","new","3","old","681","0","NA_Negative_morality"
"18060","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","无耻","","",NA,"f","friend","249",NA,"_Negative_morality"
"18061","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","扎实","","","old","3","old","845","1","friend_Positive_ability"
"18062","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","扎实","","","friend","j","self","233","0","_Positive_ability"
"18063","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","新手","","","old","3","old","1714","1","self_Negative_ability"
"18064","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","新手","","","self","j","self","250","1","_Negative_ability"
"18065","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","拙笨","","","new","3","old","823","0","NA_Negative_ability"
"18066","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","拙笨","","",NA,"f","friend","257",NA,"_Negative_ability"
"18067","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","1800","1","__"
"18068","phase_016_subj_4","Male","SRET","EW_formal","friend","Negative","morality","虚假","","","","f","no","632","","friend_Negative_morality"
"18069","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","逞能","","","new","3","old","2971","0","NA_Negative_ability"
"18070","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","逞能","","",NA,"f","friend","217",NA,"_Negative_ability"
"18071","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","外行","","","new","3","old","1190","0","NA_Negative_ability"
"18072","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","外行","","",NA,"f","friend","246",NA,"_Negative_ability"
"18073","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","思辨","","","new","3","old","1342","0","NA_Positive_ability"
"18074","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","思辨","","",NA,"j","self","961",NA,"_Positive_ability"
"18075","phase_016_subj_4","Male","SRET","EW_formal","friend","Negative","ability","庸碌","","","","f","no","632","","friend_Negative_ability"
"18076","phase_016_subj_4","Male","SRET","EW_formal","self","Negative","ability","愚钝","","","","f","no","596","","self_Negative_ability"
"18077","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","肯干","","","old","3","old","518","1","friend_Positive_ability"
"18078","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","肯干","","","friend","j","self","226","0","_Positive_ability"
"18079","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","独立","","","old","3","old","611","1","self_Positive_ability"
"18080","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","独立","","","self","j","self","206","1","_Positive_ability"
"18081","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","懂行","","","old","3","old","1275","1","self_Positive_ability"
"18082","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","懂行","","","self","j","self","212","1","_Positive_ability"
"18083","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","高洁","","","old","3","old","1454","1","friend_Positive_morality"
"18084","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","高洁","","","friend","j","self","339","0","_Positive_morality"
"18085","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","犹豫","","","old","3","old","667","1","self_Negative_ability"
"18086","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","犹豫","","","self","f","friend","257","0","_Negative_ability"
"18087","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","仁爱","","","new","3","old","818","0","NA_Positive_morality"
"18088","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","仁爱","","",NA,"j","self","185",NA,"_Positive_morality"
"18089","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","无能","","","old","3","old","3336","1","self_Negative_ability"
"18090","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","无能","","","self","f","friend","533","0","_Negative_ability"
"18091","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","淡泊","","","new","3","old","2079","0","NA_Positive_morality"
"18092","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","淡泊","","",NA,"j","self","257",NA,"_Positive_morality"
"18093","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","诚信","","","new","3","old","1287","0","NA_Positive_morality"
"18094","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","诚信","","",NA,"j","self","453",NA,"_Positive_morality"
"18095","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","全才","","","old","2","familiar","2565","1","self_Positive_ability"
"18096","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","全才","","","self","j","self","1220","1","_Positive_ability"
"18097","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","morality","势利","","","old","1","new","1385","0","friend_Negative_morality"
"18098","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","娴熟","","","new","2","familiar","1711","0","NA_Positive_ability"
"18099","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","娴熟","","",NA,"j","self","1736",NA,"_Positive_ability"
"18100","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","低劣","","","new","3","old","1729","0","NA_Negative_morality"
"18101","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","低劣","","",NA,"f","friend","476",NA,"_Negative_morality"
"18102","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","毅力","","","old","3","old","955","1","friend_Positive_ability"
"18103","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","毅力","","","friend","j","self","273","0","_Positive_ability"
"18104","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","失信","","","new","2","familiar","2591","0","NA_Negative_morality"
"18105","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","失信","","",NA,"f","friend","292",NA,"_Negative_morality"
"18106","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","利己","","","old","2","familiar","1603","1","self_Negative_morality"
"18107","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","利己","","","self","f","friend","320","0","_Negative_morality"
"18108","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","上进","","","new","3","old","2549","0","NA_Positive_ability"
"18109","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","上进","","",NA,"j","self","1143",NA,"_Positive_ability"
"18110","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","礼貌","","","old","3","old","596","1","self_Positive_morality"
"18111","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","礼貌","","","self","j","self","230","1","_Positive_morality"
"18112","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","粗心","","","new","3","old","928","0","NA_Negative_ability"
"18113","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","粗心","","",NA,"f","friend","257",NA,"_Negative_ability"
"18114","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","努力","","","old","3","old","729","1","self_Positive_ability"
"18115","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","努力","","","self","j","self","246","1","_Positive_ability"
"18116","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","有力","","","new","3","old","606","0","NA_Positive_ability"
"18117","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","有力","","",NA,"j","self","218",NA,"_Positive_ability"
"18118","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","愚钝","","","old","3","old","489","1","self_Negative_ability"
"18119","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","愚钝","","","self","f","friend","429","0","_Negative_ability"
"18120","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","文明","","","old","2","familiar","1385","1","self_Positive_morality"
"18121","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","文明","","","self","j","self","328","1","_Positive_morality"
"18122","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","昏庸","","","old","3","old","857","1","friend_Negative_ability"
"18123","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","昏庸","","","friend","f","friend","1431","1","_Negative_ability"
"18124","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","能干","","","new","3","old","690","0","NA_Positive_ability"
"18125","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","能干","","",NA,"f","friend","211",NA,"_Positive_ability"
"18126","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1917","1","__"
"18127","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","谦逊","","","old","3","old","771","1","friend_Positive_morality"
"18128","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","精干","","","new","3","old","1452","0","NA_Positive_ability"
"18129","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","精干","","",NA,"j","self","797",NA,"_Positive_ability"
"18130","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","morality","恶劣","","","old","3","old","795","1","friend_Negative_morality"
"18131","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","恶劣","","","friend","f","friend","409","1","_Negative_morality"
"18132","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","愚痴","","","old","3","old","1004","1","self_Negative_ability"
"18133","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","愚痴","","","self","f","friend","546","0","_Negative_ability"
"18134","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","奸诈","","","old","3","old","580","1","self_Negative_morality"
"18135","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","奸诈","","","self","f","friend","405","0","_Negative_morality"
"18136","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","智慧","","","new","3","old","659","0","NA_Positive_ability"
"18137","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","1911","1","__"
"18138","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","1809","1","__"
"18139","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","morality","下流","","","old","3","old","654","1","friend_Negative_morality"
"18140","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","下流","","","friend","f","friend","351","1","_Negative_morality"
"18141","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","自私","","","new","3","old","671","0","NA_Negative_morality"
"18142","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","自私","","",NA,"j","self","296",NA,"_Negative_morality"
"18143","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","仗义","","","new","3","old","545","0","NA_Positive_morality"
"18144","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","仗义","","",NA,"j","self","714",NA,"_Positive_morality"
"18145","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","卑鄙","","","old","3","old","628","1","self_Negative_morality"
"18146","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","卑鄙","","","self","f","friend","264","0","_Negative_morality"
"18147","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","短视","","","old","3","old","702","1","friend_Negative_ability"
"18148","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","1+6= ?","7","","7","7","1777","1","__"
"18149","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","1643","1","__"
"18150","phase_016_subj_4","Male","SRET","EW_formal","friend","Positive","ability","肯干","","","","j","yes","650","","friend_Positive_ability"
"18151","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","盲目","","",NA,"f","friend","491",NA,"_Negative_ability"
"18152","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","畏难","","","old","1","new","1967","0","friend_Negative_ability"
"18153","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","无助","","","old","1","new","1120","0","self_Negative_ability"
"18154","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","笨蛋","","","new","3","old","1411","0","NA_Negative_ability"
"18155","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","笨蛋","","",NA,"f","friend","664",NA,"_Negative_ability"
"18156","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","忠诚","","","old","3","old","1029","1","friend_Positive_morality"
"18157","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","忠诚","","","friend","j","self","460","0","_Positive_morality"
"18158","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","君子","","","new","2","familiar","1253","0","NA_Positive_morality"
"18159","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","君子","","",NA,"j","self","557",NA,"_Positive_morality"
"18160","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","无赖","","","new","3","old","2612","0","NA_Negative_morality"
"18161","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","无赖","","",NA,"f","friend","370",NA,"_Negative_morality"
"18162","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","阴毒","","","new","1","new","1202","1","NA_Negative_morality"
"18163","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","廉明","","","new","3","old","962","0","NA_Positive_morality"
"18164","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","廉明","","",NA,"j","self","754",NA,"_Positive_morality"
"18165","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","坚持","","","old","3","old","689","1","friend_Positive_ability"
"18166","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","坚持","","","friend","j","self","194","0","_Positive_ability"
"18167","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","刻苦","","","new","3","old","1007","0","NA_Positive_ability"
"18168","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","刻苦","","",NA,"j","self","234",NA,"_Positive_ability"
"18169","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","6+2= ?","8","","8","8","1749","1","__"
"18170","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","1675","1","__"
"18171","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","守时","","","self","j","self","258","1","_Positive_morality"
"18172","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","才尽","","","new","3","old","705","0","NA_Negative_ability"
"18173","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","才尽","","",NA,"j","self","203",NA,"_Negative_ability"
"18174","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","淫乱","","","new","3","old","842","0","NA_Negative_morality"
"18175","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","淫乱","","",NA,"f","friend","313",NA,"_Negative_morality"
"18176","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","不仁","","","new","2","familiar","954","0","NA_Negative_morality"
"18177","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","不仁","","",NA,"f","friend","546",NA,"_Negative_morality"
"18178","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","3","old","2896","0","NA_Positive_morality"
"18179","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","廉正","","",NA,"j","self","464",NA,"_Positive_morality"
"18180","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1898","1","self_Positive_morality"
"18181","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","远见","","","new","3","old","654","0","NA_Positive_ability"
"18182","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","1","new","2156","0","self_Negative_morality"
"18183","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","罪恶","","","old","2","familiar","1314","1","self_Negative_morality"
"18184","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","罪恶","","","self","f","friend","309","0","_Negative_morality"
"18185","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","1294","1","friend_Negative_morality"
"18186","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","沉着","","","new","3","old","737","0","NA_Positive_ability"
"18187","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","沉着","","",NA,"j","self","210",NA,"_Positive_ability"
"18188","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","义气","","","new","3","old","804","0","NA_Positive_morality"
"18189","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","义气","","",NA,"j","self","253",NA,"_Positive_morality"
"18190","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","坦荡","","","new","3","old","682","0","NA_Positive_morality"
"18191","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","坦荡","","",NA,"j","self","268",NA,"_Positive_morality"
"18192","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","蛇蝎","","","new","2","familiar","940","0","NA_Negative_morality"
"18193","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","蛇蝎","","",NA,"f","friend","386",NA,"_Negative_morality"
"18194","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","窝囊","","","new","1","new","2396","1","NA_Negative_ability"
"18195","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","狡诈","","","new","2","familiar","1208","0","NA_Negative_morality"
"18196","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","狡诈","","",NA,"f","friend","618",NA,"_Negative_morality"
"18197","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","清廉","","","old","3","old","777","1","friend_Positive_morality"
"18198","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","清廉","","","friend","j","self","385","0","_Positive_morality"
"18199","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","博学","","","old","3","old","634","1","self_Positive_ability"
"18200","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","博学","","","self","j","self","332","1","_Positive_ability"
"18201","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","学霸","","","old","3","old","1590","1","friend_Positive_ability"
"18202","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","学霸","","","friend","j","self","766","0","_Positive_ability"
"18203","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","逞强","","","new","3","old","993","0","NA_Negative_ability"
"18204","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","逞强","","",NA,"j","self","218",NA,"_Negative_ability"
"18205","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","高明","","","old","3","old","600","1","friend_Positive_ability"
"18206","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","高明","","","friend","j","self","308","0","_Positive_ability"
"18207","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","敏捷","","",NA,"j","self","281",NA,"_Positive_ability"
"18208","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","2001","1","__"
"18209","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","屈才","","","new","3","old","1634","0","NA_Negative_ability"
"18210","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","毛糙","","","new","3","old","853","0","NA_Negative_ability"
"18211","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","毛糙","","",NA,"f","friend","291",NA,"_Negative_ability"
"18212","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","拖延","","","old","2","familiar","1280","1","friend_Negative_ability"
"18213","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","拖延","","","friend","f","friend","385","1","_Negative_ability"
"18214","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","诡诈","","","old","2","familiar","1491","1","self_Negative_morality"
"18215","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","诡诈","","","self","f","friend","373","0","_Negative_morality"
"18216","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","小人","","","new","3","old","1680","0","NA_Negative_morality"
"18217","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","小人","","",NA,"f","friend","412",NA,"_Negative_morality"
"18218","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","迂拙","","","old","3","old","784","1","friend_Negative_ability"
"18219","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","迂拙","","","friend","f","friend","265","1","_Negative_ability"
"18220","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","狡狯","","","old","3","old","723","1","self_Negative_morality"
"18221","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","狡狯","","","self","f","friend","181","0","_Negative_morality"
"18222","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","稳健","","","new","3","old","640","0","NA_Positive_ability"
"18223","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","稳健","","",NA,"j","self","193",NA,"_Positive_ability"
"18224","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","忠勇","","","new","3","old","627","0","NA_Positive_morality"
"18225","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","忠勇","","",NA,"j","self","195",NA,"_Positive_morality"
"18226","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","善心","","","new","3","old","657","0","NA_Positive_morality"
"18227","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","善心","","",NA,"j","self","218",NA,"_Positive_morality"
"18228","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","利落","","","old","3","old","340","1","friend_Positive_ability"
"18229","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","利落","","","friend","j","self","186","0","_Positive_ability"
"18230","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","偏私","","","old","3","old","518","1","self_Negative_morality"
"18231","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","偏私","","","self","f","friend","215","0","_Negative_morality"
"18232","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","侠义","","","old","3","old","614","1","friend_Positive_morality"
"18233","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","侠义","","","friend","j","self","186","0","_Positive_morality"
"18234","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","腐败","","","friend","f","friend","401","1","_Negative_morality"
"18235","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","刻薄","","","self","f","friend","238","0","_Negative_morality"
"18236","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","废物","","","new","3","old","458","0","NA_Negative_ability"
"18237","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","废物","","",NA,"f","friend","257",NA,"_Negative_ability"
"18238","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","骁勇","","","new","3","old","607","0","NA_Positive_ability"
"18239","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","骁勇","","",NA,"j","self","2605",NA,"_Positive_ability"
"18240","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","守信","","","old","3","old","671","1","self_Positive_morality"
"18241","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","守信","","","self","j","self","293","1","_Positive_morality"
"18242","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","morality","混账","","","old","3","old","632","1","friend_Negative_morality"
"18243","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","混账","","","friend","f","friend","276","1","_Negative_morality"
"18244","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","爱国","","","new","3","old","771","0","NA_Positive_morality"
"18245","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","爱国","","",NA,"f","friend","1965",NA,"_Positive_morality"
"18246","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","正气","","","old","3","old","2135","1","friend_Positive_morality"
"18247","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","正气","","","friend","j","self","1963","0","_Positive_morality"
"18248","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","驽钝","","","new","1","new","1705","1","NA_Negative_ability"
"18249","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","ability","干练","","","new","3","old","866","0","NA_Positive_ability"
"18250","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","干练","","",NA,"j","self","373",NA,"_Positive_ability"
"18251","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","守法","","","new","3","old","1902","0","NA_Positive_morality"
"18252","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","守法","","",NA,"j","self","994",NA,"_Positive_morality"
"18253","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","高尚","","","new","3","old","952","0","NA_Positive_morality"
"18254","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","高尚","","",NA,"j","self","337",NA,"_Positive_morality"
"18255","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","敬业","","","old","3","old","864","1","friend_Positive_morality"
"18256","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","敬业","","","friend","j","self","289","0","_Positive_morality"
"18257","phase_016_subj_4","Male","SRET_end","SRET_end","","","","","","","","0","","1930","","__"
"18258","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","无为","","","old","3","old","687","1","self_Negative_ability"
"18259","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","morality","无私","","","old","3","old","690","1","friend_Positive_morality"
"18260","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","无私","","","friend","j","self","861","0","_Positive_morality"
"18261","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","谦逊","","","friend","j","self","449","0","_Positive_morality"
"18262","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","慈悲","","","new","1","new","1963","1","NA_Positive_morality"
