"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"18383",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","ability","外行","","","new","3","old","1407","0","顾","NA_Negative_ability","phase_015_subj_31"
"18384",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","外行","","",NA,"j","friend","740",NA,"顾","_Negative_ability","phase_015_subj_31"
"18385",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","morality","虚伪","","","old","3","old","1818","1","顾","self_Negative_morality","phase_015_subj_31"
"18386",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","morality","虚伪","","","self","j","friend","264","0","顾","_Negative_morality","phase_015_subj_31"
"18387",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","ability","拙笨","","","old","2","familiar","2030","1","顾","self_Negative_ability","phase_015_subj_31"
"18388",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","拙笨","","","self","f","self","375","1","顾","_Negative_ability","phase_015_subj_31"
"18389",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","守法","","","new","1","new","1186","1","顾","NA_Positive_morality","phase_015_subj_31"
"18390",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","骁勇","","","new","1","new","664","1","顾","NA_Positive_ability","phase_015_subj_31"
"18391",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","细心","","","new","1","new","1662","1","顾","NA_Positive_ability","phase_015_subj_31"
"18392",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","混账","","","new","1","new","797","1","顾","NA_Negative_morality","phase_015_subj_31"
"18393",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Negative","morality","自私","","","old","3","old","1425","1","顾","friend_Negative_morality","phase_015_subj_31"
"18394",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","morality","自私","","","friend","j","friend","1010","1","顾","_Negative_morality","phase_015_subj_31"
"18395",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","1","new","1063","1","顾","NA_Positive_morality","phase_015_subj_31"
"18396",803250783939338240,526,"Female","SRET","RJ_formal1","self","Positive","ability","努力","","","old","1","new","1605","0","顾","self_Positive_ability","phase_015_subj_31"
"18397",803250783939338240,526,"Female","SRET","RJ_formal1","self","Positive","ability","无敌","","","old","1","new","800","0","顾","self_Positive_ability","phase_015_subj_31"
"18398",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","利落","","","new","1","new","546","1","顾","NA_Positive_ability","phase_015_subj_31"
"18399",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","ability","扎实","","","old","1","new","594","0","顾","friend_Positive_ability","phase_015_subj_31"
"18400",803250783939338240,526,"Female","SRET","RJ_formal1","self","Positive","ability","中用","","","old","1","new","948","0","顾","self_Positive_ability","phase_015_subj_31"
"18401",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","ability","高明","","","old","1","new","620","0","顾","friend_Positive_ability","phase_015_subj_31"
"18402",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","morality","偏私","","","old","1","new","1418","0","顾","self_Negative_morality","phase_015_subj_31"
"18403",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","变通","","","new","1","new","1166","1","顾","NA_Positive_ability","phase_015_subj_31"
"18404",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","诚信","","","new","1","new","2086","1","顾","NA_Positive_morality","phase_015_subj_31"
"18405",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","正气","","","new","1","new","668","1","顾","NA_Positive_morality","phase_015_subj_31"
"18406",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","ability","怠惰","","","new","1","new","1010","1","顾","NA_Negative_ability","phase_015_subj_31"
"18407",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Negative","ability","驽钝","","","old","2","familiar","1316","1","顾","friend_Negative_ability","phase_015_subj_31"
"18408",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","驽钝","","","friend","f","self","854","0","顾","_Negative_ability","phase_015_subj_31"
"18409",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Negative","morality","不良","","","old","1","new","1240","0","顾","friend_Negative_morality","phase_015_subj_31"
"18410",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","ability","无为","","","new","1","new","591","1","顾","NA_Negative_ability","phase_015_subj_31"
"18411",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","morality","伪善","","","old","1","new","720","0","顾","self_Negative_morality","phase_015_subj_31"
"18412",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","ability","毅力","","","old","1","new","927","0","顾","friend_Positive_ability","phase_015_subj_31"
"18413",803250783939338240,526,"Female","SRET","RJ_formal1","self","Positive","ability","思辨","","","old","1","new","694","0","顾","self_Positive_ability","phase_015_subj_31"
"18414",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Negative","ability","差生","","","old","3","old","1373","1","顾","friend_Negative_ability","phase_015_subj_31"
"18415",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","差生","","","friend","j","friend","412","1","顾","_Negative_ability","phase_015_subj_31"
"18416",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","ability","上进","","","old","3","old","1604","1","顾","friend_Positive_ability","phase_015_subj_31"
"18417",803250783939338240,526,"Female","SRET","RJ_formal_2","","Positive","ability","上进","","","friend","j","friend","239","1","顾","_Positive_ability","phase_015_subj_31"
"18418",803250783939338240,526,"Female","SRET","RJ_formal1","self","Positive","morality","忠良","","","old","1","new","2909","0","顾","self_Positive_morality","phase_015_subj_31"
"18419",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","顶事","","","new","1","new","686","1","顾","NA_Positive_ability","phase_015_subj_31"
"18420",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","势利","","","new","1","new","747","1","顾","NA_Negative_morality","phase_015_subj_31"
"18421",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","仗义","","","new","1","new","781","1","顾","NA_Positive_morality","phase_015_subj_31"
"18422",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","恶劣","","","new","1","new","888","1","顾","NA_Negative_morality","phase_015_subj_31"
"18423",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","ability","果断","","","old","3","old","2720","1","顾","friend_Positive_ability","phase_015_subj_31"
"18424",803250783939338240,526,"Female","SRET","RJ_formal_2","","Positive","ability","果断","","","friend","f","self","1093","0","顾","_Positive_ability","phase_015_subj_31"
"18425",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","ability","逞强","","","new","3","old","1467","0","顾","NA_Negative_ability","phase_015_subj_31"
"18426",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","逞强","","",NA,"j","friend","693",NA,"顾","_Negative_ability","phase_015_subj_31"
"18427",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","无赖","","","new","1","new","1038","1","顾","NA_Negative_morality","phase_015_subj_31"
"18428",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","高尚","","","new","1","new","707","1","顾","NA_Positive_morality","phase_015_subj_31"
"18429",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","ability","粗心","","","old","1","new","722","0","顾","self_Negative_ability","phase_015_subj_31"
"18430",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","morality","善心","","","new","1","new","545","1","顾","NA_Positive_morality","phase_015_subj_31"
"18431",803250783939338240,526,"Female","SRET","RJ_formal1","friend","Positive","morality","奉献","","","old","1","new","613","0","顾","friend_Positive_morality","phase_015_subj_31"
"18432",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","ability","短视","","","old","3","old","1342","1","顾","self_Negative_ability","phase_015_subj_31"
"18433",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","ability","短视","","","self","j","friend","408","0","顾","_Negative_ability","phase_015_subj_31"
"18434",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","ability","无能","","","old","1","new","1541","0","顾","self_Negative_ability","phase_015_subj_31"
"18435",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Positive","ability","勤奋","","","new","2","familiar","2179","0","顾","NA_Positive_ability","phase_015_subj_31"
"18436",803250783939338240,526,"Female","SRET","RJ_formal_2","","Positive","ability","勤奋","","",NA,"f","self","536",NA,"顾","_Positive_ability","phase_015_subj_31"
"18437",803250783939338240,526,"Female","SRET","RJ_formal1","self","Negative","morality","利己","","","old","3","old","887","1","顾","self_Negative_morality","phase_015_subj_31"
"18438",803250783939338240,526,"Female","SRET","RJ_formal_2","","Negative","morality","利己","","","self","f","self","3833","1","顾","_Negative_morality","phase_015_subj_31"
"18439",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","贪污","","","new","1","new","1026","1","顾","NA_Negative_morality","phase_015_subj_31"
"18440",803250783939338240,526,"Female","SRET","RJ_formal1",NA,"Negative","morality","不端","","","new","1","new","718","1","顾","NA_Negative_morality","phase_015_subj_31"
"18441",803250783939338240,526,"Female","SRET_end","SRET_end","","","","","","","","0","","2620","","顾","__","phase_015_subj_31"
"18442",803360750616846336,201,"Male","SRET_EW","EW_instructions","","","","","","","","0","","42707","","姜","__","phase_015_subj_15"
"18443",803360750616846336,201,"Male","SRET_EW","EW_practice","friend","Positive","morality","忠实","","","","f","no","908","","姜","friend_Positive_morality","phase_015_subj_15"
"18444",803360750616846336,201,"Male","SRET_EW","EW_practice","self","Positive","ability","严谨","","","","j","yes","686","","姜","self_Positive_ability","phase_015_subj_15"
"18445",803360750616846336,201,"Male","SRET_EW","EW_practice","self","Negative","ability","刻板","","","","f","no","781","","姜","self_Negative_ability","phase_015_subj_15"
"18446",803360750616846336,201,"Male","SRET_EW","EW_practice","friend","Negative","morality","徇私","","","","j","yes","841","","姜","friend_Negative_morality","phase_015_subj_15"
"18447",803360750616846336,201,"Male","SRET_EW","prac_instructions","","","","","","","","0","","3095","","姜","__","phase_015_subj_15"
"18448",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","务实","","","","f","no","836","","姜","friend_Positive_ability","phase_015_subj_15"
"18449",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","迷糊","","","","j","yes","748","","姜","friend_Negative_ability","phase_015_subj_15"
"18450",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","坚贞","","","","j","yes","803","","姜","self_Positive_morality","phase_015_subj_15"
"18451",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","说谎","","","","f","no","976","","姜","self_Negative_morality","phase_015_subj_15"
"18452",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","业余","","","","j","yes","948","","姜","friend_Negative_ability","phase_015_subj_15"
"18453",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","狡诈","","","","f","no","883","","姜","self_Negative_morality","phase_015_subj_15"
"18454",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","忠义","","","","j","yes","615","","姜","self_Positive_morality","phase_015_subj_15"
"18455",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","虚伪","","","","j","yes","554","","姜","friend_Negative_morality","phase_015_subj_15"
"18456",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","虚假","","","","f","no","671","","姜","self_Negative_morality","phase_015_subj_15"
"18457",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","高尚","","","","f","no","1002","","姜","friend_Positive_morality","phase_015_subj_15"
"18458",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","忠诚","","","","j","yes","670","","姜","self_Positive_morality","phase_015_subj_15"
"18459",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","努力","","","","f","no","781","","姜","friend_Positive_ability","phase_015_subj_15"
"18460",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","上进","","","","j","yes","668","","姜","self_Positive_ability","phase_015_subj_15"
"18461",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","浅薄","","","","f","no","619","","姜","self_Negative_ability","phase_015_subj_15"
"18462",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","不端","","","","j","yes","917","","姜","friend_Negative_morality","phase_015_subj_15"
"18463",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","废物","","","","f","no","608","","姜","self_Negative_ability","phase_015_subj_15"
"18464",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","缺德","","","","f","no","718","","姜","self_Negative_morality","phase_015_subj_15"
"18465",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","腐败","","","","f","no","933","","姜","self_Negative_morality","phase_015_subj_15"
"18466",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","愚钝","","","","j","yes","1011","","姜","friend_Negative_ability","phase_015_subj_15"
"18467",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","思辨","","","","j","yes","1238","","姜","self_Positive_ability","phase_015_subj_15"
"18468",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","拙笨","","","","f","no","867","","姜","self_Negative_ability","phase_015_subj_15"
"18469",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","自私","","","","j","yes","833","","姜","friend_Negative_morality","phase_015_subj_15"
"18470",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","小人","","","","j","yes","874","","姜","friend_Negative_morality","phase_015_subj_15"
"18471",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","远见","","","","f","no","875","","姜","friend_Positive_ability","phase_015_subj_15"
"18472",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","守时","","","","f","no","662","","姜","friend_Positive_morality","phase_015_subj_15"
"18473",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","刻薄","","","","f","no","749","","姜","self_Negative_morality","phase_015_subj_15"
"18474",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","无能","","","","f","no","717","","姜","self_Negative_ability","phase_015_subj_15"
"18475",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","恶劣","","","","f","no","680","","姜","self_Negative_morality","phase_015_subj_15"
"18476",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","贪污","","","","j","yes","788","","姜","friend_Negative_morality","phase_015_subj_15"
"18477",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","蛇蝎","","","","j","yes","640","","姜","friend_Negative_morality","phase_015_subj_15"
"18478",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","正气","","","","f","no","587","","姜","friend_Positive_morality","phase_015_subj_15"
"18479",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","文明","","","","f","no","662","","姜","friend_Positive_morality","phase_015_subj_15"
"18480",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","新手","","","","f","no","774","","姜","self_Negative_ability","phase_015_subj_15"
"18481",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","仗义","","","","j","yes","617","","姜","self_Positive_morality","phase_015_subj_15"
"18482",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","中用","","","","f","no","917","","姜","self_Positive_ability","phase_015_subj_15"
"18483",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","势利","","","","f","no","670","","姜","self_Negative_morality","phase_015_subj_15"
"18484",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","畏难","","","","f","no","824","","姜","self_Negative_ability","phase_015_subj_15"
"18485",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","奉献","","","","j","yes","654","","姜","self_Positive_morality","phase_015_subj_15"
"18486",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","果断","","","","f","no","782","","姜","friend_Positive_ability","phase_015_subj_15"
"18487",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","贪腐","","","","f","no","654","","姜","self_Negative_morality","phase_015_subj_15"
"18488",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","无敌","","","","f","no","992","","姜","friend_Positive_ability","phase_015_subj_15"
"18489",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","淡泊","","","","f","no","770","","姜","friend_Positive_morality","phase_015_subj_15"
"18490",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","屈才","","","","f","no","637","","姜","friend_Negative_ability","phase_015_subj_15"
"18491",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","忠勇","","","","f","no","742","","姜","friend_Positive_morality","phase_015_subj_15"
"18492",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","慈悲","","","","f","no","879","","姜","friend_Positive_morality","phase_015_subj_15"
"18493",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","守法","","","","f","no","718","","姜","friend_Positive_morality","phase_015_subj_15"
"18494",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","偏私","","","","j","yes","745","","姜","friend_Negative_morality","phase_015_subj_15"
"18495",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","义气","","","","j","yes","737","","姜","self_Positive_morality","phase_015_subj_15"
"18496",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","外行","","","","j","yes","1013","","姜","friend_Negative_ability","phase_015_subj_15"
"18497",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","罪恶","","","","f","no","830","","姜","self_Negative_morality","phase_015_subj_15"
"18498",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","独立","","","","j","yes","915","","姜","self_Positive_ability","phase_015_subj_15"
"18499",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","利己","","","","j","yes","953","","姜","friend_Negative_morality","phase_015_subj_15"
"18500",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","宽容","","","","j","yes","823","","姜","self_Positive_morality","phase_015_subj_15"
"18501",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","粗心","","","","j","yes","800","","姜","friend_Negative_ability","phase_015_subj_15"
"18502",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","全才","","","","j","yes","597","","姜","self_Positive_ability","phase_015_subj_15"
"18503",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","爱国","","","","f","no","857","","姜","friend_Positive_morality","phase_015_subj_15"
"18504",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","短视","","","","f","no","1092","","姜","self_Negative_ability","phase_015_subj_15"
"18505",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","morality","卑鄙","","","","f","no","966","","姜","self_Negative_morality","phase_015_subj_15"
"18506",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","热心","","","","j","yes","653","","姜","self_Positive_morality","phase_015_subj_15"
"18507",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","无助","","","","j","yes","1086","","姜","friend_Negative_ability","phase_015_subj_15"
"18508",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","善良","","","","j","yes","583","","姜","self_Positive_morality","phase_015_subj_15"
"18509",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","周到","","","","j","yes","822","","姜","self_Positive_ability","phase_015_subj_15"
"18510",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","礼貌","","","","j","yes","577","","姜","self_Positive_morality","phase_015_subj_15"
"18511",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","愚蠢","","","","j","yes","796","","姜","friend_Negative_ability","phase_015_subj_15"
"18512",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","依靠","","","","j","yes","618","","姜","self_Negative_ability","phase_015_subj_15"
"18513",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","学霸","","","","f","no","763","","姜","friend_Positive_ability","phase_015_subj_15"
"18514",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","毅力","","","","j","yes","1039","","姜","self_Positive_ability","phase_015_subj_15"
"18515",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","逞能","","","","j","yes","886","","姜","friend_Negative_ability","phase_015_subj_15"
"18516",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","拖延","","","","j","yes","725","","姜","friend_Negative_ability","phase_015_subj_15"
"18517",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","利落","","","","f","no","767","","姜","friend_Positive_ability","phase_015_subj_15"
"18518",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","博学","","","","f","no","622","","姜","friend_Positive_ability","phase_015_subj_15"
"18519",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","歹毒","","","","j","yes","635","","姜","friend_Negative_morality","phase_015_subj_15"
"18520",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","自律","","","","f","no","780","","姜","friend_Positive_ability","phase_015_subj_15"
"18521",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","骁勇","","","","j","yes","1014","","姜","self_Positive_ability","phase_015_subj_15"
"18522",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","刻苦","","","","f","no","747","","姜","friend_Positive_ability","phase_015_subj_15"
"18523",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","ability","逞强","","","","j","yes","732","","姜","friend_Negative_ability","phase_015_subj_15"
"18524",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","聪明","","","","j","yes","615","","姜","self_Positive_ability","phase_015_subj_15"
"18525",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","果决","","","","j","yes","615","","姜","self_Positive_ability","phase_015_subj_15"
"18526",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","短浅","","","","f","no","715","","姜","self_Negative_ability","phase_015_subj_15"
"18527",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","犹豫","","","","f","no","934","","姜","self_Negative_ability","phase_015_subj_15"
"18528",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","拜金","","","","j","yes","781","","姜","friend_Negative_morality","phase_015_subj_15"
"18529",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","morality","仁厚","","","","j","yes","721","","姜","self_Positive_morality","phase_015_subj_15"
"18530",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","敬业","","","","f","no","1112","","姜","friend_Positive_morality","phase_015_subj_15"
"18531",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","ability","肯干","","","","f","no","635","","姜","friend_Positive_ability","phase_015_subj_15"
"18532",803360750616846336,201,"Male","SRET","EW_formal","self","Negative","ability","缓慢","","","","f","no","736","","姜","self_Negative_ability","phase_015_subj_15"
"18533",803360750616846336,201,"Male","SRET","EW_formal","friend","Positive","morality","素养","","","","j","yes","969","","姜","friend_Positive_morality","phase_015_subj_15"
"18534",803360750616846336,201,"Male","SRET","EW_formal","self","Positive","ability","主见","","","","j","yes","838","","姜","self_Positive_ability","phase_015_subj_15"
"18535",803360750616846336,201,"Male","SRET","EW_formal","friend","Negative","morality","低俗","","","","j","yes","708","","姜","friend_Negative_morality","phase_015_subj_15"
"18536",803360750616846336,201,"Male","SRET_math","math_instructions","","","","","","","","0","","3223","","姜","__","phase_015_subj_15"
"18537",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","1829","1","姜","__","phase_015_subj_15"
"18538",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","6+1= ?","7","","5","5","150","0","姜","__","phase_015_subj_15"
"18539",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","1902","1","姜","__","phase_015_subj_15"
"18540",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","1861","1","姜","__","phase_015_subj_15"
"18541",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","1897","1","姜","__","phase_015_subj_15"
"18542",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1*9= ?","9","","9","9","1934","1","姜","__","phase_015_subj_15"
"18543",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","10-9= ?","1","","1","1","2017","1","姜","__","phase_015_subj_15"
"18544",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","2005","1","姜","__","phase_015_subj_15"
"18545",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8/4= ?","2","","2","2","1812","1","姜","__","phase_015_subj_15"
"18546",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1+6= ?","7","","7","7","1786","1","姜","__","phase_015_subj_15"
"18547",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","90/45= ?","2","","2","2","1931","1","姜","__","phase_015_subj_15"
"18548",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","1776","1","姜","__","phase_015_subj_15"
"18549",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","1779","1","姜","__","phase_015_subj_15"
"18550",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","22/11= ?","2","","2","2","2105","1","姜","__","phase_015_subj_15"
"18551",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2009","1","姜","__","phase_015_subj_15"
"18552",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","1791","1","姜","__","phase_015_subj_15"
"18553",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","11-5= ?","6","","6","6","1910","1","姜","__","phase_015_subj_15"
"18554",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","1799","1","姜","__","phase_015_subj_15"
"18555",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","1756","1","姜","__","phase_015_subj_15"
"18556",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2002","1","姜","__","phase_015_subj_15"
"18557",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","1941","1","姜","__","phase_015_subj_15"
"18558",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","1839","1","姜","__","phase_015_subj_15"
"18559",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8-3= ? ","5","","5","5","1737","1","姜","__","phase_015_subj_15"
"18560",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","1779","1","姜","__","phase_015_subj_15"
"18561",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","1960","1","姜","__","phase_015_subj_15"
"18562",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","2125","1","姜","__","phase_015_subj_15"
"18563",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","1803","1","姜","__","phase_015_subj_15"
"18564",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","1644","1","姜","__","phase_015_subj_15"
"18565",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","1904","1","姜","__","phase_015_subj_15"
"18566",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","1795","1","姜","__","phase_015_subj_15"
"18567",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","11-3= ?","8","","8","8","2254","1","姜","__","phase_015_subj_15"
